Website,Trustworthiness,Avg_Daily_Visitors,Child_Safety,Avg_Daily_Pageviews,Privacy,Facebook_likes,Twitter_mentions,Google_pluses,LinkedIn_mentions,Pinterest_pins,StumbleUpon_views,Traffic_Rank,Reach_Day,Month_Average_Daily_Reach,Daily_Pageviews,Month_Average_Daily_Pageviews,Daily_Pageviews_per_user,Location,Hosted_by,Registrar,subnetwork_count,Status
warning-systems.club,Unknown,94174.0,Unknown,122425.0,Unknown,2,185,2065,56,0,63,78877,0.006303,0.0035909999999999,0.000181,0.0001119999999999,1.2415,United States,"Akamai Technologies, Inc.",Unknown,1,Risky
github.com,Excellent,15422916.0,Excellent,79890708.0,Excellent,39,1310,11800,1600,6,15000,59,0.95904,1.20192,0.11328,0.147264,4.4352,United States,"GitHub, INC.",MARKMONITOR INC.,1,Safe
gob.cu,Unknown,33216.0,Unknown,142830.0,Unknown,2,185,2065,56,0,63,40393,0.00191,0.002101,8.2e-05,0.000208,1.91,Unknown,Unknown,Unknown,1,Risky
mcb-home.com,Good,4633.0,Excellent,28267.0,Good,1,222,5650,183,0,1,177482,0.000548,0.000293,8.1e-05,4.3e-05,6.237,Curacao,United Telecommunication Services (UTS),"NETWORK SOLUTIONS, LLC.",1,Safe
mcb-bank.com,Good,2977.0,Unknown,11609.0,Good,1,4,4,3,0,1,269333,0.000189,0.000198,1.5e-05,2.1e-05,2.835,United States,Strategic Systems Consulting,"NETWORK SOLUTIONS, LLC.",1,Safe
ad.nl,Excellent,220722.0,Excellent,840954.0,Excellent,202,19,3540,1170,1,94,4813,0.01536,0.017856,0.00144,0.001584,3.456,United States,XO Communications,Stichting Internet Domeinregistratie NL,2,Safe
knipselkrant-curacao.com,Unknown,2056.0,Unknown,11105.0,Unknown,1,222,5650,2,0,146,311003,9.5e-05,0.000142,3.1e-05,1.7e-05,9.45,United States,"CloudFlare, Inc.",EURODNS S.A,2,Risky
moviecarpet.com,Excellent,2104897.0,Excellent,3010002.0,Excellent,1,10,5650,1,0,1,2000,0.10464,0.1344,0.003293,0.004493,1.344,United States,"Namecheap, Inc.","ENOM, INC.",1,Safe
dropbox.com,Excellent,11247900.0,Excellent,31269161.0,Excellent,1,61,515000,2750,12,5350,84,0.68832,0.895392,0.046944,0.058291,2.5632,United States,"Dropbox, Inc.",MARKMONITOR INC.,1,Safe
vipleague.me,Good,46568.0,Excellent,144360.0,Good,1,222,96,183,0,146,23554,0.009073,0.004173,0.000745,0.00032,3.1515,Switzerland,PRIVATE LAYER INC,doMEn,3,Safe
pfhsystem.com,Poor,39881.0,Very poor,43869.0,Poor,1,222,1,183,0,146,15003,0.003247,0.003534,7.8e-05,9.2e-05,1.0505,United States,"CloudFlare, Inc.",DANESCO TRADING LTD.,2,Safe
google.com.cy,Excellent,320485.0,Excellent,2204942.0,Excellent,25,168,185,12,0,2,2777,0.026784,0.025824,0.004272,0.003557,6.7392,United States,Google Inc.,Unknown,1,Risky
sigmalive.com,Excellent,31997.0,Excellent,79993.0,Excellent,3,174,432,32,0,1,4415,0.002592,0.002592,0.000144,0.000158,2.112,Cyprus,NetWay LTD,"NETWORK SOLUTIONS, LLC.",1,Safe
philenews.com,Excellent,26726.0,Excellent,88197.0,Excellent,60,2,107,1,0,1,8483,0.002208,0.00192,0.000163,0.000134,2.784,Cyprus,Primetel PLC,TUCOWS DOMAINS INC.,1,Safe
tothemaonline.com,Poor,7473.0,Unknown,32137.0,Poor,3,7,1,5,0,1,11312,0.000697,0.000535,9.5e-05,4.8e-05,5.157,United States,"CloudFlare, Inc.","GODADDY.COM, LLC",2,Safe
sugklonistiko.gr,Unsatisfactory,102555.0,Unknown,216392.0,Unsatisfactory,3,168,157,25,0,12,979,0.008064,0.007382,0.000403,0.000358,2.112,Germany,Hetzner Online GmbH,Unknown,1,Risky
fanpage.gr,Unsatisfactory,117501.0,Unsatisfactory,262029.0,Unsatisfactory,4,1210,254,14,0,12,816,0.009504,0.008851,0.00047,0.000463,2.112,Germany,Hetzner Online GmbH,Unknown,1,Risky
ant1iwo.com,Excellent,11416.0,Excellent,23974.0,Excellent,3,4650,37,25,0,12,12033,0.001051,0.000879,5.3e-05,4.1e-05,2.0055,Cyprus,PRIMETEL,"GODADDY.COM, LLC",1,Safe
politis.com.cy,Good,10398.0,Excellent,27035.0,Good,1,3,23,2,0,263,16582,0.001051,0.000821,5.3e-05,5.2e-05,1.91,Germany,HEG Mass,Unknown,1,Risky
tilestwra.com,Good,167660.0,Excellent,298436.0,Good,3,168,100,25,0,12,1286,0.01248,0.012096,0.00047,0.000509,1.632,Germany,Hetzner Online GmbH,PAPAKI LTD,1,Safe
diaforetiko.gr,Good,65293.0,Good,97940.0,Good,3,168,571,25,0,1,2937,0.004416,0.003917,0.000134,0.000137,1.248,United States,"CloudFlare, Inc.",Unknown,2,Risky
taz.gr,Unknown,34185.0,Unknown,61533.0,Unknown,3,168,1,25,0,12,4414,0.002688,0.002141,9.6e-05,8.8e-05,1.536,Germany,Hetzner Online GmbH,Unknown,1,Risky
themasports.com,Unknown,3911.0,Unknown,11732.0,Unknown,3,1,2350,25,0,12,37905,0.000287,0.000277,1.5e-05,2e-05,1.91,United States,"CloudFlare, Inc.","GODADDY.COM, LLC",2,Risky
bankofcyprus.com,Excellent,29635.0,Excellent,124465.0,Excellent,3,10,2350,1,0,13,30838,0.001528,0.002407,0.000143,0.000232,3.82,Cyprus,Bank of Cyprus,"NETWORK SOLUTIONS, LLC.",1,Safe
i-eidisi.com,Good,4081.0,Excellent,28566.0,Good,10,168,7,11,0,12,41540,0.000287,0.000277,6e-05,5.3e-05,9.55,United Kingdom,"Linode, LLC","GODADDY.COM, LLC",1,Safe
blogspot.com.cy,Unknown,24777.0,Unknown,52030.0,Unknown,3,168,2350,25,0,12,44471,0.00191,0.001862,9e-05,8.9e-05,2.0055,United States,Google Inc.,Unknown,1,Risky
bet365.com.cy,Unknown,19330.0,Unknown,36727.0,Unknown,3,168,2350,25,0,12,50755,0.001433,0.001767,5e-05,7.6e-05,1.528,United Kingdom,Hillside New Media Net1,Unknown,1,Risky
bazaraki.com,Good,10015.0,Excellent,82127.0,Good,3,20,2,25,0,1,58412,0.00084,0.000831,0.000201,0.000169,9.55,Russian Federation,Selectel MSK,NAMEWEB BVBA,1,Safe
stoiximan.com.cy,Unknown,16060.0,Unknown,17667.0,Unknown,3,168,2350,25,0,12,119869,0.001512,0.001295,3.8e-05,3.8e-05,0.945,United States,"CloudFlare, Inc.",Unknown,1,Risky
amazon.co.uk,Excellent,7031213.0,Excellent,53226287.0,Excellent,3,249000,8290,8590,5,270,102,0.53952,0.56496,0.1027199999999999,0.100704,7.1808000000000005,Ireland,PROD DUB,Nominet UK,1,Safe
newsitamea.gr,Excellent,24523.0,Excellent,56405.0,Excellent,4,168,4520,25,0,12,6660,0.001536,0.001882,0.000106,9.6e-05,2.88,Germany,Hetzner Online GmbH,Unknown,1,Risky
pentapostagma.gr,Good,61413.0,Unsatisfactory,264080.0,Good,3,168,2040,51,0,1,5857,0.00432,0.004502,0.000413,0.00048,4.032,United Kingdom,"Linode, LLC",Unknown,2,Risky
google.cz,Excellent,3409651.0,Excellent,30243607.0,Excellent,38,20,6770,116,0,78,203,0.264,0.272544,0.05712,0.055709,8.1408,United States,Google Inc.,CZ-NIC,1,Safe
seznam.cz,Excellent,1961092.0,Excellent,6255883.0,Excellent,156,20,8230,956,1,47100,447,0.1488,0.15552,0.012384,0.011875,3.1296,Czech Republic,Seznam.cz,CZ-NIC,1,Safe
idnes.cz,Excellent,915198.0,Excellent,4932918.0,Excellent,13,2,1030,405,0,143,883,0.07104,0.073632,0.008669,0.009305,4.608,Czech Republic,HC Nagano,CZ-NIC,3,Safe
novinky.cz,Excellent,778883.0,Excellent,2671570.0,Excellent,4,36,491,61,0,3,1185,0.05568,0.061632,0.004618,0.005,3.168,Czech Republic,Seznam.cz,CZ-NIC,1,Safe
super.cz,Good,423598.0,Unsatisfactory,1266560.0,Good,4,4,121,16,0,1,2217,0.0336,0.034944,0.002582,0.002467,2.88,Czech Republic,Seznam.cz,CZ-NIC,1,Safe
szn.cz,Good,483594.0,Excellent,594821.0,Good,4,20,2510,50,0,40,2696,0.03168,0.03696,0.00096,0.001066,1.152,Unknown,Unknown,CZ-NIC,1,Risky
csfd.cz,Excellent,388324.0,Excellent,2527992.0,Excellent,1,20,1460,7,0,19,1996,0.04032,0.032544,0.007699,0.00501,7.2,Czech Republic,Range for virtual dedicated servers,CZ-NIC,1,Safe
heureka.cz,Excellent,323086.0,Excellent,1353732.0,Excellent,4,20,869,38,0,1,3003,0.02496,0.025632,0.002506,0.002506,3.84,Czech Republic,Heureka Shopping s.r.o,CZ-NIC,2,Safe
sport.cz,Excellent,259830.0,Excellent,774294.0,Excellent,4,20,103,14,0,1,4326,0.02592,0.023712,0.001853,0.001622,2.784,Czech Republic,Seznam.cz,CZ-NIC,1,Safe
ceskatelevize.cz,Excellent,290733.0,Excellent,933254.0,Excellent,4,4,50000,38,0,31,4418,0.02304,0.022176,0.001728,0.00167,2.88,Czech Republic,Ceska Televize,CZ-NIC,1,Safe
alza.cz,Excellent,214799.0,Excellent,1205027.0,Excellent,6,5,2160,270,0,71,4029,0.01632,0.018048,0.00215,0.002486,5.088,Czech Republic,ABRATICA s. r. o.,CZ-NIC,1,Safe
centrum.cz,Excellent,295499.0,Excellent,697377.0,Excellent,2,20,47,59,0,63,3895,0.02208,0.024096,0.001344,0.001325,2.304,Czech Republic,Economia a.s.,CZ-NIC,1,Safe
bazos.cz,Excellent,179445.0,Excellent,1728060.0,Excellent,4,20,145,4,0,40,4081,0.01536,0.01536,0.00409,0.003744,10.56,Czech Republic,SuperNetwork s.r.o.,CZ-NIC,1,Safe
aktualne.cz,Good,267448.0,Good,681994.0,Good,4,20,43100,50,0,40,4426,0.02016,0.02112,0.001056,0.001267,2.208,Czech Republic,Economia a.s.,CZ-NIC,1,Safe
uloz.to,Excellent,300726.0,Good,1199898.0,Excellent,4,71,2850,9,0,24,2709,0.03168,0.025632,0.003331,0.002438,4.032,Czech Republic,Nubium Development SE,Unknown,1,Risky
email.cz,Excellent,217583.0,Excellent,805060.0,Excellent,3,2,57,6,0,40,4782,0.01152,0.016224,0.00096,0.001354,3.456,Czech Republic,Seznam.cz,CZ-NIC,1,Safe
stream.cz,Excellent,408433.0,Good,702504.0,Excellent,4,16,502,39,0,601,5258,0.02496,0.022176,0.001056,0.00091,1.536,Czech Republic,Seznam.cz,CZ-NIC,1,Safe
blesk.cz,Good,262311.0,Poor,794804.0,Good,692,20,1210,4,0,198,4496,0.024,0.019392,0.001891,0.00145,2.976,Slovakia,"Azet.sk, a.s.",CZ-NIC,1,Safe
mapy.cz,Excellent,297316.0,Excellent,324075.0,Excellent,4,717,1500,48,0,9,5562,0.02208,0.023328,0.000605,0.000596,1.056,Czech Republic,Seznam.cz,CZ-NIC,1,Safe
servis24.cz,Excellent,149172.0,Excellent,656355.0,Excellent,4,1,26,50,0,1,7243,0.007392,0.011232,0.000893,0.001171,4.512,Czech Republic,Ceska Sporitelna a.s.,CZ-NIC,2,Safe
aukro.cz,Excellent,116050.0,Excellent,1322965.0,Excellent,900,50,1130,1,0,13,6821,0.008352,0.009024,0.002208,0.002285,9.6,Poland,Grupa Allegro Sp. z o.o.,CZ-NIC,1,Safe
ulozto.cz,Excellent,155947.0,Good,605076.0,Excellent,4,20,2850,2,0,1,6490,0.0144,0.013152,0.00144,0.001238,3.648,Czech Republic,Nubium Development SE,CZ-NIC,1,Safe
iprima.cz,Excellent,207182.0,Excellent,615332.0,Excellent,3,20,67,50,0,1,6972,0.02016,0.01344,0.001248,0.000879,2.304,Czech Republic,AIRA-GROUP,CZ-NIC,1,Safe
sbazar.cz,Excellent,114723.0,Excellent,676865.0,Excellent,4,20,50,50,0,1,8171,0.0096,0.009062,0.00144,0.001286,5.472,Czech Republic,Seznam.cz,CZ-NIC,1,Safe
zive.cz,Excellent,171255.0,Excellent,443552.0,Excellent,18,20,51500,57,0,291,7079,0.01248,0.01344,0.000662,0.000784,2.016,Czech Republic,PRO-ZETA spol. s r.o. Praha - POP Datacenter TTC,CZ-NIC,1,Safe
fio.cz,Excellent,128194.0,Excellent,564055.0,Excellent,4,2,29,1,0,40,8569,0.007392,0.009408,0.000739,0.000989,3.84,Czech Republic,"Fio banka, a.s.",CZ-NIC,1,Safe
lidovky.cz,Excellent,142576.0,Excellent,584566.0,Excellent,2,1,2170,68,0,13,7844,0.0096,0.011136,0.00096,0.001066,3.744,Czech Republic,"MAFRA, a.s.",CZ-NIC,1,Safe
nova.cz,Good,132877.0,Unsatisfactory,429194.0,Good,300,20,190,50,0,40,8008,0.01152,0.011328,0.000874,0.000827,2.976,Czech Republic,CET 21 spol. s.r.o.,CZ-NIC,1,Safe
freevideo.cz,Good,122727.0,Very poor,892232.0,Good,4,20,160,50,0,50,7227,0.01056,0.009888,0.002093,0.001622,7.296,Czech Republic,"Netlook, s.r.o.",CZ-NIC,1,Safe
denik.cz,Excellent,108159.0,Excellent,465088.0,Excellent,4,20,96,3,0,40,9362,0.009504,0.008765,0.001056,0.000998,4.128,Czech Republic,"Vltava-Labe-Press, a.s.",CZ-NIC,1,Safe
google.cd,Excellent,316192.0,Excellent,1369115.0,Excellent,9,56,32,4,0,5,3133,0.02304,0.02544,0.002573,0.002621,4.128,United States,Google Inc.,Unknown,16,Risky
mediacongo.net,Good,69484.0,Unknown,257094.0,Good,21,22,22,2,0,94,14689,0.003725,0.005463,0.000267,0.000479,2.7695,Switzerland,Infomaniak Network SA,"ASCIO TECHNOLOGIES, INC. DANMARK - FILIAL AF ASCIO TECHNOLOGIES, INC. USA",1,Safe
radiookapi.net,Good,96743.0,Good,280558.0,Good,3,919,5630,8,0,80,12504,0.005444,0.007363,0.000353,0.000498,2.483,France,Evolix infrastructure in Marseille,"GODADDY.COM, LLC",1,Safe
7sur7.cd,Unknown,45125.0,Unknown,117324.0,Unknown,21,27,40,1,0,94,25981,0.003725,0.003438,0.00022,0.000225,2.3875,United States,HostForWeb Inc.,Unknown,1,Risky
actualite.cd,Unknown,34555.0,Unknown,107122.0,Unknown,21,56,4,1,0,94,32139,0.003056,0.00277,0.00022,0.000186,2.865,Netherlands,Infomaniak Network SA - ssl,Unknown,1,Risky
tuko.co.ke,Unknown,5453654.5,Unknown,11024712.5,Unknown,3,206,12,11,0,94,1076,0.55896,0.551496,0.03372,0.0351745,3.06,United States,Unknown,Unknown,1,Risky
camdolls.com,Unsatisfactory,3048946.0,Very poor,3384330.0,Unsatisfactory,21,2,225,193,0,94,684,0.23232,0.22176,0.00599,0.005827,1.0752,Netherlands,Amsterdam ServerStack,"ENOM, INC.",2,Safe
politico.cd,Unknown,20782.0,Unknown,56111.0,Unknown,21,56,3,193,0,94,57899,0.002579,0.001433,0.000162,7.7e-05,2.865,United States,"CloudFlare, Inc.",Unknown,2,Risky
google.dk,Excellent,2487775.0,Excellent,22962169.0,Excellent,255,216,41200,348,0,349,289,0.19296,0.198912,0.042528,0.042528,8.2752,United States,Google Inc.,DK Hostmaster A/S,1,Safe
dr.dk,Excellent,337244.0,Excellent,1251177.0,Excellent,151,1,1100,1200,12,1040,2831,0.024,0.027264,0.002477,0.0024,3.84,Denmark,Danmarks Radio webservices network I,DK Hostmaster A/S,1,Safe
ekstrabladet.dk,Excellent,282648.0,Unsatisfactory,1517820.0,Excellent,18,846,1270,397,0,109,3415,0.02016,0.022464,0.002218,0.002611,4.128,Denmark,JP/Politkens Hus A/S,DK Hostmaster A/S,1,Safe
lectio.dk,Excellent,178522.0,Excellent,1205027.0,Excellent,2,216,6,314,0,6,4856,0.01152,0.015264,0.001594,0.002563,5.184,Denmark,Telia Company AB,DK Hostmaster A/S,1,Safe
tv2.dk,Excellent,232762.0,Excellent,681994.0,Excellent,5,280,546,658,2,157,4845,0.0192,0.018816,0.001344,0.001296,2.688,Denmark,TV2 Danmark A/S,DK Hostmaster A/S,1,Safe
dba.dk,Excellent,150414.0,Excellent,1579354.0,Excellent,4,1,3190,276,0,3,5285,0.01152,0.012096,0.003312,0.00289,10.56,Netherlands,dba.dk,DK Hostmaster A/S,1,Safe
bt.dk,Excellent,180518.0,Good,707632.0,Excellent,9,6,10900,88,1,41,5880,0.0144,0.013824,0.001344,0.001296,3.456,United States,XO Communications,DK Hostmaster A/S,2,Safe
emu.dk,Excellent,176441.0,Excellent,388172.0,Excellent,2,216,19,12,2,60,7778,0.009216,0.013248,0.000518,0.00068,2.112,Denmark,Styrelsen for it og laering,DK Hostmaster A/S,1,Safe
politiken.dk,Excellent,132253.0,Excellent,317409.0,Excellent,2,760,592,526,6,24,9493,0.0096,0.010368,0.000624,0.000566,2.4,Denmark,JP/Politkens Hus A/S,DK Hostmaster A/S,1,Safe
trustpilot.com,Excellent,425894.0,Excellent,1281943.0,Excellent,2,1,5770,715,0,21,1548,0.02496,0.03264,0.00095,0.00215,1.536,United States,"Amazon.com, Inc.",NAMEWEB BVBA,8,Safe
steamcommunity.com,Excellent,5930773.0,Excellent,20223938.0,Excellent,2,3650,463,29,0,10,154,0.59328,0.4848,0.0521279999999999,0.040301,3.312,United States,"Akamai Technologies, Inc.","NETWORK SOLUTIONS, LLC.",1,Safe
dmi.dk,Excellent,130684.0,Excellent,274436.0,Excellent,3,216,709,34,0,595,12389,0.010505,0.009053,0.000535,0.000438,1.91,Denmark,Danmarks Tekniske Universitet,DK Hostmaster A/S,4,Safe
ku.dk,Excellent,101141.0,Excellent,586622.0,Excellent,2,1,24,57,0,3,10410,0.007258,0.00765,0.000898,0.000993,4.775,Denmark,Danmarks Tekniske Universitet,DK Hostmaster A/S,1,Safe
pricerunner.dk,Excellent,79297.0,Excellent,348912.0,Excellent,1,216,300,191,0,715,12638,0.007163,0.006379,0.000745,0.000633,4.2975,Unknown,PriceRunner International AB,DK Hostmaster A/S,1,Risky
ordnet.dk,Excellent,84881.0,Excellent,212204.0,Excellent,2,16,9,2,0,35,16385,0.008118,0.005778,0.000535,0.000348,2.7695,Denmark,Danmarks Tekniske Universitet,DK Hostmaster A/S,1,Safe
au.dk,Excellent,85584.0,Excellent,385130.0,Excellent,2,216,232,1030,0,1,10737,0.006112,0.007239,0.000506,0.000798,3.1515,Denmark,Danmarks Tekniske Universitet,DK Hostmaster A/S,1,Safe
e-boks.dk,Excellent,65548.0,Excellent,262194.0,Excellent,2,216,66,26,0,9,12526,0.004107,0.005568,0.00043,0.000523,4.011,Denmark,KMD A/S,DK Hostmaster A/S,1,Safe
skoleintra.dk,Good,60091.0,Unknown,300453.0,Good,2,216,85,19,0,192,17068,0.004489,0.004708,0.000583,0.000516,5.0615,Denmark,itslearning A/S,DK Hostmaster A/S,1,Safe
nemlog-in.dk,Excellent,86529.0,Excellent,233628.0,Excellent,2,216,1,314,0,192,10197,0.006494,0.006513,0.000392,0.000394,2.483,Denmark,NNIT Core network infrastructure,DK Hostmaster A/S,1,Safe
google.dj,Excellent,13911.0,Excellent,30606.0,Excellent,4,1,19,26,0,5,32822,0.001146,0.002034,5.4e-05,0.00018,1.8145,United States,Google Inc.,Unknown,1,Risky
google.so,Good,54411.0,Excellent,261174.0,Good,2,1,11,22,0,17,18719,0.00468,0.00425,0.000525,0.000464,4.775,United States,Google Inc.,Unknown,1,Risky
voirfilms.biz,Good,708970.0,Excellent,4891895.0,Good,0,1,1150,26,0,17,7960,0.07104,0.026496,0.012,0.004512,6.624,United States,"CloudFlare, Inc.",NEULEVEL,2,Safe
dahaboo.com,Unknown,2088.0,Unknown,12114.0,Unknown,0,1,1150,26,0,17,287002,0.000293,0.000142,4.7e-05,2.1e-05,6.7095,United States,"New Dream Network, LLC","DREAMHOST, LLC",1,Risky
placen.ddns.net,Unknown,3100992.5,Unknown,7435271.0,Unknown,0,1,1150,26,0,17,943671,0.30432,0.27744,0.016416,0.014525,2.7648,Unknown,Unknown,Unknown,1,Risky
laacibnet.net,Unknown,23910.0,Unknown,76516.0,Unknown,32,1,13,26,0,17,54006,0.002865,0.001624,0.00022,0.00012,2.865,United States,Unified Layer,"LAUNCHPAD.COM, INC.",1,Risky
voodaith7e.com,Unknown,438101.0,Unknown,902487.0,Unknown,0,1,1150,26,0,17,1765,0.024,0.046272,0.001056,0.002352,1.92,Netherlands,LeaseWeb Netherlands B.V.,"ENOM, INC.",1,Risky
dl-protecte.com,Good,613779.0,Unsatisfactory,2025470.0,Good,0,1,1150,26,0,17,1672,0.05472,0.049536,0.004685,0.003869,3.168,United States,"CloudFlare, Inc.","GODADDY.COM, LLC",2,Safe
pokerstars.com,Excellent,653908.0,Good,712760.0,Excellent,0,130,1050,120,1,14700,3341,0.05376,0.059904,0.00144,0.001517,1.056,United Kingdom,Rational Services Ltd,NOM IQ LTD (DBA COM LAUDE),1,Safe
intnet.dj,Good,918.0,Unknown,2019.0,Good,0,1,1150,26,0,17,693578,7.6e-05,6.3e-05,4e-06,4e-06,1.89,Djibouti,DJIBOUTI TELECOM S.A.,Unknown,1,Risky
awesomeforyou.club,Unknown,693938.0,Unknown,1158876.0,Unknown,0,1,1150,26,0,17,2952,0.1056,0.093216,0.004579,0.004138,1.632,Unknown,Unknown,Unknown,1,Risky
google.dm,Excellent,5468.0,Excellent,32809.0,Excellent,5,56,8,2,0,10,125455,0.000425,0.000426,4.9e-05,5.6e-05,4.914,United States,Google Inc.,Unknown,1,Risky
dominicanewsonline.com,Good,3432.0,Good,8581.0,Good,1,2,81,5,0,68,213204,0.000369,0.000255,2.1e-05,1.6e-05,2.3625,United States,"CloudFlare, Inc.","FASTDOMAIN, INC.",2,Safe
rossuniversity.net,Unknown,1062.0,Unknown,8076.0,Unknown,1,1,945,54,0,106,342910,9.5e-05,9.5e-05,1e-05,2e-05,4.725,United States,NCS Pearson Inc.,"CSC CORPORATE DOMAINS, INC.",1,Risky
rossu.edu,Good,5287.0,Unsatisfactory,22209.0,Good,1,56,21,9,0,7,129990,0.000605,0.000463,6e-05,4.3e-05,4.2525,United States,Devry Inc,EDUCASE,1,Safe
ecollege.com,Excellent,989127.0,Excellent,3620207.0,Excellent,1,28,4,4,0,134,882,0.03648,0.060768,0.003466,0.005385,3.648,United States,Amazon Technologies Inc.,"CSC CORPORATE DOMAINS, INC.",3,Safe
dominicavibes.dm,Unknown,1009.0,Unknown,1009.0,Unknown,1,8,1,1,0,1,728375,7.6e-05,6.2e-05,4e-06,2e-06,1.89,United States,"Media Temple, Inc.",Unknown,1,Risky
e-value.net,Good,40271.0,Excellent,76516.0,Good,1,56,7,1,0,106,41089,0.004489,0.002903,0.00022,0.000135,2.0055,United States,"Ascend Learning, LLC",TUCOWS DOMAINS INC.,1,Safe
nba.com,Excellent,2248505.0,Excellent,5081623.0,Excellent,2330,357,4270000,2050,193,330000,474,0.20448,0.19008,0.012576,0.010224,2.3136,United States,"NTT America, Inc.","CSC CORPORATE DOMAINS, INC.",2,Safe
noaa.gov,Excellent,605493.0,Excellent,1640887.0,Excellent,8,1580,670,314,1,47100,1869,0.04128,0.0456,0.002486,0.002669,2.304,United States,University of Oklahoma,Unknown,10,Risky
orbund.com,Unknown,4516.0,Unknown,17161.0,Unknown,1,56,2,4,0,4,146346,0.000444,0.000416,3.3e-05,3.6e-05,3.024,United States,Yahoo! Inc.,"GODADDY.COM, LLC",1,Risky
nairaland.com,Unsatisfactory,686292.0,Unsatisfactory,5435439.0,Unsatisfactory,1250,121,1220,69,0,23,1086,0.05568,0.052992,0.010752,0.009994,7.296,United States,"CloudFlare, Inc.","DOMAINSITE, INC.",2,Safe
primewire.ag,Excellent,974201.0,Good,6614827.0,Excellent,1,2,3500,63,0,2150,873,0.07008,0.078432,0.010368,0.013133,6.144,United States,"CloudFlare, Inc.",Unknown,2,Risky
oneplace.com,Excellent,15303.0,Excellent,30606.0,Excellent,8,112,9550,62,0,65400,61135,0.000955,0.001242,4.2e-05,6.5e-05,1.6235,United States,Google Inc.,"CSC CORPORATE DOMAINS, INC.",1,Safe
domlec.dm,Unknown,250.0,Unknown,499.0,Unknown,1,56,945,54,0,106,1516625,0.20448,3.7e-05,0.012576,4e-06,3.024,Dominica,Unknown,Unknown,1,Risky
google.com.do,Excellent,1291310.0,Excellent,9542786.0,Excellent,94,1,3570,67,0,139,565,0.10176,0.10368,0.017952,0.017462,6.6336,United States,Google Inc.,Unknown,1,Risky
corotos.com.do,Unknown,78100.0,Unknown,1015299.0,Unknown,4,16,2120,82,0,1,2979,0.007104,0.00577,0.002198,0.001718,13.44,United States,Google Inc.,Unknown,1,Risky
listindiario.com,Good,92915.0,Excellent,232287.0,Good,5,23500,4670,52,1,1,2847,0.006048,0.007008,0.000317,0.0004,1.92,United States,"Level 3 Communications, Inc.","NETWORK SOLUTIONS, LLC.",1,Safe
mp3teca.com,Unknown,46266.0,Unknown,203572.0,Unknown,3,33,67,113,2,131,2813,0.0037439999999999,0.0034179999999999,0.000384,0.000332,3.84,United States,"SingleHop, Inc.","GODADDY.COM, LLC",1,Risky
gob.do,Excellent,89025.0,Excellent,373907.0,Excellent,3,171,2400,113,0,131,11592,0.003534,0.007201,0.000372,0.000683,4.1065,Dominican Republic,"OFICINA PRESIDENCIAL DE TECNOLOG?AS DE LA INFORMACI?N COMUNICACI?N (OPTIC),",Unknown,1,Risky
diariolibre.com,Good,75193.0,Excellent,203022.0,Good,3,877,138,192,0,2,13720,0.004298,0.005892,0.000325,0.000386,2.7695,United States,SECURED SERVERS LLC,"REGISTER.COM, INC.",3,Safe
bpd.com.do,Excellent,71925.0,Excellent,143850.0,Excellent,1,5,956,9,0,131,18190,0.003916,0.00551,0.000172,0.000258,1.719,Dominican Republic,Banco Popular Dominicano,Unknown,1,Risky
popularenlinea.com,Good,65714.0,Excellent,111713.0,Good,1,171,36,96,0,131,19397,0.003534,0.005023,0.000124,0.000205,1.4325,Dominican Republic,Banco Popular Dominicano,"REGISTER.COM, INC.",1,Safe
bhdleon.com.do,Good,45240.0,Unknown,275967.0,Good,3,171,83,178,0,131,19757,0.001815,0.003639,0.000229,0.000548,5.0615,Dominican Republic,Banco BHD,Unknown,2,Risky
remolacha.net,Good,54836.0,Excellent,197411.0,Good,65,7980,111,78,0,215,18523,0.003534,0.004479,0.000258,0.000354,2.7695,United States,"Automattic, Inc",TUCOWS DOMAINS INC.,2,Safe
mamasijaya.me,Unknown,17519.0,Unknown,147167.0,Unknown,3,171,1,113,0,131,6969,0.001152,0.00144,0.000278,0.000252,9.504,United States,"OVH Hosting, Inc.",Unknown,1,Risky
1411.com.do,Good,9245.0,Excellent,14793.0,Good,2,171,1,1,0,131,30773,0.00085,0.000774,2.3e-05,3.2e-05,0.955,United States,Ivan Amador,Unknown,1,Risky
